expr,pub_date,ref_date,value
bdfm,2012-08-01,1994-12-01,3.89959039383388
bdfm,2012-08-01,1995-03-01,3.76090230228792
bdfm,2012-08-01,1995-06-01,3.4320332977903
bdfm,2012-08-01,1995-09-01,3.49351635648584
bdfm,2012-08-01,1995-12-01,3.46179787684948
bdfm,2012-08-01,1996-03-01,3.36276192723162
bdfm,2012-08-01,1996-06-01,3.56678151802204
bdfm,2012-08-01,1996-09-01,3.82361277645257
bdfm,2012-08-01,1996-12-01,3.97633761695068
bdfm,2012-08-01,1997-03-01,4.11464956025419
bdfm,2012-08-01,1997-06-01,4.30436517797663
bdfm,2012-08-01,1997-09-01,4.68561190790162
bdfm,2012-08-01,1997-12-01,4.91845288730369
bdfm,2012-08-01,1998-03-01,4.80459439540715
bdfm,2012-08-01,1998-06-01,4.80357385102434
bdfm,2012-08-01,1998-09-01,4.79736201327242
bdfm,2012-08-01,1998-12-01,4.82909010427003
bdfm,2012-08-01,1999-03-01,4.86416489135371
bdfm,2012-08-01,1999-06-01,5.00287773714827
bdfm,2012-08-01,1999-09-01,5.16285820627767
bdfm,2012-08-01,1999-12-01,5.38970121800379
bdfm,2012-08-01,2000-03-01,5.50763842511735
bdfm,2012-08-01,2000-06-01,5.38433351855607
bdfm,2012-08-01,2000-09-01,5.09671170259666
bdfm,2012-08-01,2000-12-01,4.74545587785936
bdfm,2012-08-01,2001-03-01,3.70836980347371
bdfm,2012-08-01,2001-06-01,2.91586495836194
bdfm,2012-08-01,2001-09-01,2.52272601425426
bdfm,2012-08-01,2001-12-01,2.16337404066307
bdfm,2012-08-01,2002-03-01,2.62870491201696
bdfm,2012-08-01,2002-06-01,3.16592152800592
bdfm,2012-08-01,2002-09-01,3.08623370965175
bdfm,2012-08-01,2002-12-01,2.70680044944024
bdfm,2012-08-01,2003-03-01,2.44919153244325
bdfm,2012-08-01,2003-06-01,2.33411644892092
bdfm,2012-08-01,2003-09-01,2.75919057272896
bdfm,2012-08-01,2003-12-01,3.33550241973206
bdfm,2012-08-01,2004-03-01,3.64838290459014
bdfm,2012-08-01,2004-06-01,3.58213985915881
bdfm,2012-08-01,2004-09-01,3.59956831458005
bdfm,2012-08-01,2004-12-01,3.78063058079356
bdfm,2012-08-01,2005-03-01,3.80513454101907
bdfm,2012-08-01,2005-06-01,3.68563221405664
bdfm,2012-08-01,2005-09-01,3.48940678775553
bdfm,2012-08-01,2005-12-01,3.24988759230187
bdfm,2012-08-01,2006-03-01,3.47568457624168
bdfm,2012-08-01,2006-06-01,3.30977921075225
bdfm,2012-08-01,2006-09-01,3.18779965075629
bdfm,2012-08-01,2006-12-01,3.41635452992577
bdfm,2012-08-01,2007-03-01,3.55180812983813
bdfm,2012-08-01,2007-06-01,3.33362331932181
bdfm,2012-08-01,2007-09-01,3.08381018682327
bdfm,2012-08-01,2007-12-01,2.73403308351317
bdfm,2012-08-01,2008-03-01,2.02644962585784
bdfm,2012-08-01,2008-06-01,1.25802201435931
bdfm,2012-08-01,2008-09-01,0.470595426786749
bdfm,2012-08-01,2008-12-01,-0.444607526911722
bdfm,2012-08-01,2009-03-01,-1.42522000859342
bdfm,2012-08-01,2009-06-01,-1.23267851988256
bdfm,2012-08-01,2009-09-01,-0.107903536792809
bdfm,2012-08-01,2009-12-01,0.676804393088087
bdfm,2012-08-01,2010-03-01,1.15204283793795
bdfm,2012-08-01,2010-06-01,1.31137108756764
bdfm,2012-08-01,2010-09-01,1.22792558049513
bdfm,2012-08-01,2010-12-01,1.28908395606822
bdfm,2012-08-01,2011-03-01,1.59279480601358
bdfm,2012-08-01,2011-06-01,1.51063914472034
bdfm,2012-08-01,2011-09-01,1.2557898355501
bdfm,2012-08-01,2011-12-01,1.2719062290673
bdfm,2012-08-01,2012-03-01,1.7495798439157
bdfm,2012-08-01,2012-06-01,2.08298266825737
bdfm,2012-08-01,2012-09-01,2.02969213813121
bdfm,2012-08-01,2012-12-01,2.01822498916599
bdfm,2012-09-01,1980-03-01,0.695668826071549
bdfm,2012-09-01,1980-06-01,-0.477231892929545
bdfm,2012-09-01,1980-09-01,-0.237548747473044
bdfm,2012-09-01,1980-12-01,1.08569342813218
bdfm,2012-09-01,1981-03-01,1.44214146043115
bdfm,2012-09-01,1981-06-01,1.41821057099883
bdfm,2012-09-01,1981-09-01,1.25140227619567
bdfm,2012-09-01,1981-12-01,0.497878901576184
bdfm,2012-09-01,1982-03-01,-0.26460818232224
bdfm,2012-09-01,1982-06-01,-0.80255412993932
bdfm,2012-09-01,1982-09-01,-1.0195521464731
bdfm,2012-09-01,1982-12-01,-0.49281264691429
bdfm,2012-09-01,1983-03-01,0.621277035723967
bdfm,2012-09-01,1983-06-01,1.84147325675734
bdfm,2012-09-01,1983-09-01,2.72311184074453
bdfm,2012-09-01,1983-12-01,3.15563420064531
bdfm,2012-09-01,1984-03-01,3.5626295481475
bdfm,2012-09-01,1984-06-01,3.49751449205734
bdfm,2012-09-01,1984-09-01,3.1648266389884
bdfm,2012-09-01,1984-12-01,2.91565939910645
bdfm,2012-09-01,1985-03-01,2.8752611755027
bdfm,2012-09-01,1985-06-01,2.79339282564244
bdfm,2012-09-01,1985-09-01,2.79832794460475
bdfm,2012-09-01,1985-12-01,2.98713829715762
bdfm,2012-09-01,1986-03-01,2.95788852392047
bdfm,2012-09-01,1986-06-01,2.89837974407267
bdfm,2012-09-01,1986-09-01,3.08081657228585
bdfm,2012-09-01,1986-12-01,3.22851194411329
bdfm,2012-09-01,1987-03-01,3.41860666568362
bdfm,2012-09-01,1987-06-01,3.52356036473615
bdfm,2012-09-01,1987-09-01,3.74099151181734
bdfm,2012-09-01,1987-12-01,3.71698631606097
bdfm,2012-09-01,1988-03-01,3.67130890499143
bdfm,2012-09-01,1988-06-01,3.77469987002161
bdfm,2012-09-01,1988-09-01,3.94292596203836
bdfm,2012-09-01,1988-12-01,4.09647991470936
bdfm,2012-09-01,1989-03-01,3.96111491115231
bdfm,2012-09-01,1989-06-01,3.55529287837832
bdfm,2012-09-01,1989-09-01,3.33622895033325
bdfm,2012-09-01,1989-12-01,3.4252500994662
bdfm,2012-09-01,1990-03-01,3.37512648438346
bdfm,2012-09-01,1990-06-01,3.11906958704844
bdfm,2012-09-01,1990-09-01,2.44432045258157
bdfm,2012-09-01,1990-12-01,1.27010836025226
bdfm,2012-09-01,1991-03-01,0.884250465509493
bdfm,2012-09-01,1991-06-01,1.72541684625071
bdfm,2012-09-01,1991-09-01,2.29382323240201
bdfm,2012-09-01,1991-12-01,1.83543491280125
bdfm,2012-09-01,1992-03-01,1.46585782579342
bdfm,2012-09-01,1992-06-01,1.83090122402209
bdfm,2012-09-01,1992-09-01,2.0844395250018
bdfm,2012-09-01,1992-12-01,2.70893431672387
bdfm,2012-09-01,1993-03-01,3.23967524005131
bdfm,2012-09-01,1993-06-01,3.05375633852877
bdfm,2012-09-01,1993-09-01,2.94670013511174
bdfm,2012-09-01,1993-12-01,3.19883600534247
bdfm,2012-09-01,1994-03-01,3.52897762729736
bdfm,2012-09-01,1994-06-01,3.63592221024686
bdfm,2012-09-01,1994-09-01,3.6880783088733
bdfm,2012-09-01,1994-12-01,3.88925011445782
bdfm,2012-09-01,1995-03-01,3.74723325685625
bdfm,2012-09-01,1995-06-01,3.40652727883284
bdfm,2012-09-01,1995-09-01,3.50597516181286
bdfm,2012-09-01,1995-12-01,3.47034127704106
bdfm,2012-09-01,1996-03-01,3.38284996021155
bdfm,2012-09-01,1996-06-01,3.5718027385364
bdfm,2012-09-01,1996-09-01,3.80292813518937
bdfm,2012-09-01,1996-12-01,3.9800428424403
bdfm,2012-09-01,1997-03-01,4.11188200450523
bdfm,2012-09-01,1997-06-01,4.32850513718726
bdfm,2012-09-01,1997-09-01,4.70231212813772
bdfm,2012-09-01,1997-12-01,4.94559028431432
bdfm,2012-09-01,1998-03-01,4.81762577097482
bdfm,2012-09-01,1998-06-01,4.82580792830445
bdfm,2012-09-01,1998-09-01,4.80139190284312
bdfm,2012-09-01,1998-12-01,4.83146106732546
bdfm,2012-09-01,1999-03-01,4.89593556188529
bdfm,2012-09-01,1999-06-01,5.03048959708207
bdfm,2012-09-01,1999-09-01,5.19265231073333
bdfm,2012-09-01,1999-12-01,5.39774999145763
bdfm,2012-09-01,2000-03-01,5.51102879593127
bdfm,2012-09-01,2000-06-01,5.38384210594301
bdfm,2012-09-01,2000-09-01,5.09814395080253
bdfm,2012-09-01,2000-12-01,4.74392373785465
bdfm,2012-09-01,2001-03-01,3.70520361974923
bdfm,2012-09-01,2001-06-01,2.91349824604278
bdfm,2012-09-01,2001-09-01,2.52667442416569
bdfm,2012-09-01,2001-12-01,2.15441839873332
bdfm,2012-09-01,2002-03-01,2.63012140947058
bdfm,2012-09-01,2002-06-01,3.17179453679059
bdfm,2012-09-01,2002-09-01,3.08582815489359
bdfm,2012-09-01,2002-12-01,2.7002402676311
bdfm,2012-09-01,2003-03-01,2.45073976173889
bdfm,2012-09-01,2003-06-01,2.33138958310389
bdfm,2012-09-01,2003-09-01,2.74669682041143
bdfm,2012-09-01,2003-12-01,3.33339904600469
bdfm,2012-09-01,2004-03-01,3.63960222399048
bdfm,2012-09-01,2004-06-01,3.5690976955159
bdfm,2012-09-01,2004-09-01,3.61065042788655
bdfm,2012-09-01,2004-12-01,3.78534672108886
bdfm,2012-09-01,2005-03-01,3.78433321132602
bdfm,2012-09-01,2005-06-01,3.66825566409808
bdfm,2012-09-01,2005-09-01,3.47781973108795
bdfm,2012-09-01,2005-12-01,3.2556952988026
bdfm,2012-09-01,2006-03-01,3.47592627126069
bdfm,2012-09-01,2006-06-01,3.28866653577596
bdfm,2012-09-01,2006-09-01,3.16743817180443
bdfm,2012-09-01,2006-12-01,3.40657192039479
bdfm,2012-09-01,2007-03-01,3.56186541664465
bdfm,2012-09-01,2007-06-01,3.3352217731244
bdfm,2012-09-01,2007-09-01,3.08567925330139
bdfm,2012-09-01,2007-12-01,2.71411866214021
bdfm,2012-09-01,2008-03-01,2.00585777298796
bdfm,2012-09-01,2008-06-01,1.21744757644931
bdfm,2012-09-01,2008-09-01,0.461933157476322
bdfm,2012-09-01,2008-12-01,-0.463816267422733
bdfm,2012-09-01,2009-03-01,-1.42049265931304
bdfm,2012-09-01,2009-06-01,-1.26071744455938
bdfm,2012-09-01,2009-09-01,-0.127128409831959
bdfm,2012-09-01,2009-12-01,0.681181295202852
bdfm,2012-09-01,2010-03-01,1.16932261767167
bdfm,2012-09-01,2010-06-01,1.32241397539626
bdfm,2012-09-01,2010-09-01,1.24491848385778
bdfm,2012-09-01,2010-12-01,1.29376248607337
bdfm,2012-09-01,2011-03-01,1.5881065848221
bdfm,2012-09-01,2011-06-01,1.50597766482268
bdfm,2012-09-01,2011-09-01,1.24150166650642
bdfm,2012-09-01,2011-12-01,1.23197233550029
bdfm,2012-09-01,2012-03-01,1.73331606799594
bdfm,2012-09-01,2012-06-01,2.06297844160367
bdfm,2012-09-01,2012-09-01,1.95876826330855
bdfm,2012-09-01,2012-12-01,1.88182709861332
bdfm,2012-10-01,1980-03-01,0.70823774960059
bdfm,2012-10-01,1980-06-01,-0.461568248413132
bdfm,2012-10-01,1980-09-01,-0.237512653244956
bdfm,2012-10-01,1980-12-01,1.07398019294874
bdfm,2012-10-01,1981-03-01,1.46421495026795
bdfm,2012-10-01,1981-06-01,1.44550027970129
bdfm,2012-10-01,1981-09-01,1.27305432512021
bdfm,2012-10-01,1981-12-01,0.52099039204121
bdfm,2012-10-01,1982-03-01,-0.252284947228002
bdfm,2012-10-01,1982-06-01,-0.775235446152508
bdfm,2012-10-01,1982-09-01,-0.987911047613288
bdfm,2012-10-01,1982-12-01,-0.496269076978151
bdfm,2012-10-01,1983-03-01,0.617051365725077
bdfm,2012-10-01,1983-06-01,1.85813059090974
bdfm,2012-10-01,1983-09-01,2.72483533041919
bdfm,2012-10-01,1983-12-01,3.16555849796108
bdfm,2012-10-01,1984-03-01,3.55271586658055
bdfm,2012-10-01,1984-06-01,3.49701476074149
bdfm,2012-10-01,1984-09-01,3.16916420816862
bdfm,2012-10-01,1984-12-01,2.92541777371154
bdfm,2012-10-01,1985-03-01,2.86689679264068
bdfm,2012-10-01,1985-06-01,2.7864754622658
bdfm,2012-10-01,1985-09-01,2.7981871676796
bdfm,2012-10-01,1985-12-01,2.97251055784932
bdfm,2012-10-01,1986-03-01,2.95529178254319
bdfm,2012-10-01,1986-06-01,2.90134070025157
bdfm,2012-10-01,1986-09-01,3.05893933855967
bdfm,2012-10-01,1986-12-01,3.21890568350351
bdfm,2012-10-01,1987-03-01,3.39875646766028
bdfm,2012-10-01,1987-06-01,3.52946249343791
bdfm,2012-10-01,1987-09-01,3.71624807076381
bdfm,2012-10-01,1987-12-01,3.70438019754246
bdfm,2012-10-01,1988-03-01,3.67745826108913
bdfm,2012-10-01,1988-06-01,3.76599057956228
bdfm,2012-10-01,1988-09-01,3.94633508281798
bdfm,2012-10-01,1988-12-01,4.0987164546717
bdfm,2012-10-01,1989-03-01,3.96955055706559
bdfm,2012-10-01,1989-06-01,3.56886822232158
bdfm,2012-10-01,1989-09-01,3.35070091411082
bdfm,2012-10-01,1989-12-01,3.42352823803316
bdfm,2012-10-01,1990-03-01,3.36483617752064
bdfm,2012-10-01,1990-06-01,3.114727862348
bdfm,2012-10-01,1990-09-01,2.43922173207333
bdfm,2012-10-01,1990-12-01,1.30174291048614
bdfm,2012-10-01,1991-03-01,0.911764380447806
bdfm,2012-10-01,1991-06-01,1.72955168464516
bdfm,2012-10-01,1991-09-01,2.27972123476524
bdfm,2012-10-01,1991-12-01,1.83336216859889
bdfm,2012-10-01,1992-03-01,1.4714851384829
bdfm,2012-10-01,1992-06-01,1.80804945801215
bdfm,2012-10-01,1992-09-01,2.0826017508745
bdfm,2012-10-01,1992-12-01,2.71001898698791
bdfm,2012-10-01,1993-03-01,3.21967093344033
bdfm,2012-10-01,1993-06-01,3.05230664091577
bdfm,2012-10-01,1993-09-01,2.94133337763116
bdfm,2012-10-01,1993-12-01,3.18998839265216
bdfm,2012-10-01,1994-03-01,3.52083558651445
bdfm,2012-10-01,1994-06-01,3.6262719094677
bdfm,2012-10-01,1994-09-01,3.69011888045312
bdfm,2012-10-01,1994-12-01,3.8811487025408
bdfm,2012-10-01,1995-03-01,3.74808545872964
bdfm,2012-10-01,1995-06-01,3.42107055367018
bdfm,2012-10-01,1995-09-01,3.48079805385407
bdfm,2012-10-01,1995-12-01,3.45706739177507
bdfm,2012-10-01,1996-03-01,3.36165412333704
bdfm,2012-10-01,1996-06-01,3.56416349792075
bdfm,2012-10-01,1996-09-01,3.81342583278351
bdfm,2012-10-01,1996-12-01,3.9734451097518
bdfm,2012-10-01,1997-03-01,4.11960787452353
bdfm,2012-10-01,1997-06-01,4.31308287992615
bdfm,2012-10-01,1997-09-01,4.68573507676369
bdfm,2012-10-01,1997-12-01,4.92028142179656
bdfm,2012-10-01,1998-03-01,4.8054494562544
bdfm,2012-10-01,1998-06-01,4.81030927450151
bdfm,2012-10-01,1998-09-01,4.79945703135641
bdfm,2012-10-01,1998-12-01,4.81723962324107
bdfm,2012-10-01,1999-03-01,4.86517716078984
bdfm,2012-10-01,1999-06-01,5.01875710869017
bdfm,2012-10-01,1999-09-01,5.19049752320217
bdfm,2012-10-01,1999-12-01,5.36145200642998
bdfm,2012-10-01,2000-03-01,5.48819205296865
bdfm,2012-10-01,2000-06-01,5.35529722409697
bdfm,2012-10-01,2000-09-01,5.09770281553764
bdfm,2012-10-01,2000-12-01,4.72393851540626
bdfm,2012-10-01,2001-03-01,3.69932918775653
bdfm,2012-10-01,2001-06-01,2.9182134196616
bdfm,2012-10-01,2001-09-01,2.51780091201104
bdfm,2012-10-01,2001-12-01,2.1748268694521
bdfm,2012-10-01,2002-03-01,2.62530851315638
bdfm,2012-10-01,2002-06-01,3.16310284267148
bdfm,2012-10-01,2002-09-01,3.08896845527859
bdfm,2012-10-01,2002-12-01,2.70875161386227
bdfm,2012-10-01,2003-03-01,2.43904152595466
bdfm,2012-10-01,2003-06-01,2.32720237681687
bdfm,2012-10-01,2003-09-01,2.75000368675661
bdfm,2012-10-01,2003-12-01,3.32998839775068
bdfm,2012-10-01,2004-03-01,3.64229755943725
bdfm,2012-10-01,2004-06-01,3.55405226913228
bdfm,2012-10-01,2004-09-01,3.6010661794768
bdfm,2012-10-01,2004-12-01,3.78423717346319
bdfm,2012-10-01,2005-03-01,3.78888247605482
bdfm,2012-10-01,2005-06-01,3.66463162769705
bdfm,2012-10-01,2005-09-01,3.46597303763988
bdfm,2012-10-01,2005-12-01,3.25501352565201
bdfm,2012-10-01,2006-03-01,3.47130677178976
bdfm,2012-10-01,2006-06-01,3.31074890466892
bdfm,2012-10-01,2006-09-01,3.17728850124451
bdfm,2012-10-01,2006-12-01,3.41528233213222
bdfm,2012-10-01,2007-03-01,3.54422332504894
bdfm,2012-10-01,2007-06-01,3.31312903042394
bdfm,2012-10-01,2007-09-01,3.06635456166404
bdfm,2012-10-01,2007-12-01,2.72430478630063
bdfm,2012-10-01,2008-03-01,2.02105949412001
bdfm,2012-10-01,2008-06-01,1.24747521144084
bdfm,2012-10-01,2008-09-01,0.473822428383072
bdfm,2012-10-01,2008-12-01,-0.465035565743735
bdfm,2012-10-01,2009-03-01,-1.42999791317611
bdfm,2012-10-01,2009-06-01,-1.22013426699458
bdfm,2012-10-01,2009-09-01,-0.131567776174672
bdfm,2012-10-01,2009-12-01,0.681707009304906
bdfm,2012-10-01,2010-03-01,1.17264952834522
bdfm,2012-10-01,2010-06-01,1.33020346759534
bdfm,2012-10-01,2010-09-01,1.25544786331399
bdfm,2012-10-01,2010-12-01,1.30089747152403
bdfm,2012-10-01,2011-03-01,1.56423755463903
bdfm,2012-10-01,2011-06-01,1.50928226035234
bdfm,2012-10-01,2011-09-01,1.24540268093619
bdfm,2012-10-01,2011-12-01,1.24234608770352
bdfm,2012-10-01,2012-03-01,1.73523464473016
bdfm,2012-10-01,2012-06-01,2.06703182735378
bdfm,2012-10-01,2012-09-01,2.02715028093916
bdfm,2012-10-01,2012-12-01,2.02965506575512
bdfm,2012-10-01,2013-03-01,2.12681606728326
bdfm,2012-11-01,1980-03-01,0.701880124090507
bdfm,2012-11-01,1980-06-01,-0.514165699671698
bdfm,2012-11-01,1980-09-01,-0.291783779352401
bdfm,2012-11-01,1980-12-01,1.08692296000562
bdfm,2012-11-01,1981-03-01,1.43391647247295
bdfm,2012-11-01,1981-06-01,1.4152667209038
bdfm,2012-11-01,1981-09-01,1.26324165387269
bdfm,2012-11-01,1981-12-01,0.459783783592339
bdfm,2012-11-01,1982-03-01,-0.305090867065081
bdfm,2012-11-01,1982-06-01,-0.824899419862743
bdfm,2012-11-01,1982-09-01,-1.03715459114511
bdfm,2012-11-01,1982-12-01,-0.57101417668105
bdfm,2012-11-01,1983-03-01,0.57884088740995
bdfm,2012-11-01,1983-06-01,1.84792502130725
bdfm,2012-11-01,1983-09-01,2.74153437389738
bdfm,2012-11-01,1983-12-01,3.17204426866994
bdfm,2012-11-01,1984-03-01,3.60433551640166
bdfm,2012-11-01,1984-06-01,3.53385092291638
bdfm,2012-11-01,1984-09-01,3.17791002770766
bdfm,2012-11-01,1984-12-01,2.91311474664823
bdfm,2012-11-01,1985-03-01,2.87386734359341
bdfm,2012-11-01,1985-06-01,2.79613528039966
bdfm,2012-11-01,1985-09-01,2.81403363467254
bdfm,2012-11-01,1985-12-01,3.00398532193422
bdfm,2012-11-01,1986-03-01,2.9774738700536
bdfm,2012-11-01,1986-06-01,2.90014470570047
bdfm,2012-11-01,1986-09-01,3.0859985325584
bdfm,2012-11-01,1986-12-01,3.22057276359448
bdfm,2012-11-01,1987-03-01,3.42643140296373
bdfm,2012-11-01,1987-06-01,3.54113310725902
bdfm,2012-11-01,1987-09-01,3.7693214081883
bdfm,2012-11-01,1987-12-01,3.71030393220857
bdfm,2012-11-01,1988-03-01,3.67539175891497
bdfm,2012-11-01,1988-06-01,3.78870003858154
bdfm,2012-11-01,1988-09-01,3.97246080483198
bdfm,2012-11-01,1988-12-01,4.12288975494634
bdfm,2012-11-01,1989-03-01,4.00485279311781
bdfm,2012-11-01,1989-06-01,3.58476605846321
bdfm,2012-11-01,1989-09-01,3.3585953386007
bdfm,2012-11-01,1989-12-01,3.44719304991648
bdfm,2012-11-01,1990-03-01,3.38890732324449
bdfm,2012-11-01,1990-06-01,3.12733883860474
bdfm,2012-11-01,1990-09-01,2.45677696474086
bdfm,2012-11-01,1990-12-01,1.27156904286946
bdfm,2012-11-01,1991-03-01,0.878274297229011
bdfm,2012-11-01,1991-06-01,1.71603989022005
bdfm,2012-11-01,1991-09-01,2.29617177171053
bdfm,2012-11-01,1991-12-01,1.82618638016638
bdfm,2012-11-01,1992-03-01,1.43844106077739
bdfm,2012-11-01,1992-06-01,1.82909055818988
bdfm,2012-11-01,1992-09-01,2.05189637073963
bdfm,2012-11-01,1992-12-01,2.7152510684408
bdfm,2012-11-01,1993-03-01,3.26362500411654
bdfm,2012-11-01,1993-06-01,3.06536263243414
bdfm,2012-11-01,1993-09-01,2.95205834578812
bdfm,2012-11-01,1993-12-01,3.20700067947798
bdfm,2012-11-01,1994-03-01,3.53969997868547
bdfm,2012-11-01,1994-06-01,3.65282197204495
bdfm,2012-11-01,1994-09-01,3.70085378856533
bdfm,2012-11-01,1994-12-01,3.93614849854954
bdfm,2012-11-01,1995-03-01,3.78475240599095
bdfm,2012-11-01,1995-06-01,3.41056370727135
bdfm,2012-11-01,1995-09-01,3.50704142039704
bdfm,2012-11-01,1995-12-01,3.47429504165672
bdfm,2012-11-01,1996-03-01,3.37714475197389
bdfm,2012-11-01,1996-06-01,3.58393179164489
bdfm,2012-11-01,1996-09-01,3.82543654903199
bdfm,2012-11-01,1996-12-01,3.97304581064829
bdfm,2012-11-01,1997-03-01,4.1043185228544
bdfm,2012-11-01,1997-06-01,4.32186294151154
bdfm,2012-11-01,1997-09-01,4.70377346097528
bdfm,2012-11-01,1997-12-01,4.96509437990415
bdfm,2012-11-01,1998-03-01,4.81566621482793
bdfm,2012-11-01,1998-06-01,4.81850154343366
bdfm,2012-11-01,1998-09-01,4.82459855244686
bdfm,2012-11-01,1998-12-01,4.85682705360699
bdfm,2012-11-01,1999-03-01,4.89431098553512
bdfm,2012-11-01,1999-06-01,5.02395249034731
bdfm,2012-11-01,1999-09-01,5.17977535438796
bdfm,2012-11-01,1999-12-01,5.39446789574138
bdfm,2012-11-01,2000-03-01,5.53590325706627
bdfm,2012-11-01,2000-06-01,5.40750839935194
bdfm,2012-11-01,2000-09-01,5.09673782053308
bdfm,2012-11-01,2000-12-01,4.77383029270433
bdfm,2012-11-01,2001-03-01,3.70349791690309
bdfm,2012-11-01,2001-06-01,2.90563117743487
bdfm,2012-11-01,2001-09-01,2.52076995283215
bdfm,2012-11-01,2001-12-01,2.1157927585046
bdfm,2012-11-01,2002-03-01,2.64100080418586
bdfm,2012-11-01,2002-06-01,3.16672756424598
bdfm,2012-11-01,2002-09-01,3.0748376208006
bdfm,2012-11-01,2002-12-01,2.6808949447908
bdfm,2012-11-01,2003-03-01,2.43642591760308
bdfm,2012-11-01,2003-06-01,2.2951129651936
bdfm,2012-11-01,2003-09-01,2.74012453579941
bdfm,2012-11-01,2003-12-01,3.33098584984003
bdfm,2012-11-01,2004-03-01,3.64858859913728
bdfm,2012-11-01,2004-06-01,3.57013455248164
bdfm,2012-11-01,2004-09-01,3.60279692075293
bdfm,2012-11-01,2004-12-01,3.79835608450273
bdfm,2012-11-01,2005-03-01,3.78324623855949
bdfm,2012-11-01,2005-06-01,3.65723335434267
bdfm,2012-11-01,2005-09-01,3.4961013545056
bdfm,2012-11-01,2005-12-01,3.23453615291577
bdfm,2012-11-01,2006-03-01,3.49152100323704
bdfm,2012-11-01,2006-06-01,3.30793340333881
bdfm,2012-11-01,2006-09-01,3.17322595577229
bdfm,2012-11-01,2006-12-01,3.41495924618736
bdfm,2012-11-01,2007-03-01,3.55990359235681
bdfm,2012-11-01,2007-06-01,3.32984463345473
bdfm,2012-11-01,2007-09-01,3.06492840612455
bdfm,2012-11-01,2007-12-01,2.72306202530181
bdfm,2012-11-01,2008-03-01,2.00443709858181
bdfm,2012-11-01,2008-06-01,1.20005763100624
bdfm,2012-11-01,2008-09-01,0.411011511510123
bdfm,2012-11-01,2008-12-01,-0.501985929538984
bdfm,2012-11-01,2009-03-01,-1.49206978570748
bdfm,2012-11-01,2009-06-01,-1.3027883396966
bdfm,2012-11-01,2009-09-01,-0.150350133427171
bdfm,2012-11-01,2009-12-01,0.633714412418578
bdfm,2012-11-01,2010-03-01,1.14924313824117
bdfm,2012-11-01,2010-06-01,1.29450684258967
bdfm,2012-11-01,2010-09-01,1.21429878881341
bdfm,2012-11-01,2010-12-01,1.26805888856393
bdfm,2012-11-01,2011-03-01,1.56063611015406
bdfm,2012-11-01,2011-06-01,1.48628284552642
bdfm,2012-11-01,2011-09-01,1.24008755386767
bdfm,2012-11-01,2011-12-01,1.23152850958198
bdfm,2012-11-01,2012-03-01,1.72160263523701
bdfm,2012-11-01,2012-06-01,2.04229606983354
bdfm,2012-11-01,2012-09-01,2.0200729923172
bdfm,2012-11-01,2012-12-01,2.21666187822292
bdfm,2012-11-01,2013-03-01,2.43232451946642
bdfm,2012-12-01,1980-03-01,0.653464316117595
bdfm,2012-12-01,1980-06-01,-0.565638432162365
bdfm,2012-12-01,1980-09-01,-0.314196244884438
bdfm,2012-12-01,1980-12-01,1.0507678272694
bdfm,2012-12-01,1981-03-01,1.40442070599972
bdfm,2012-12-01,1981-06-01,1.3771157108181
bdfm,2012-12-01,1981-09-01,1.19587531008021
bdfm,2012-12-01,1981-12-01,0.436646198289523
bdfm,2012-12-01,1982-03-01,-0.34619631296129
bdfm,2012-12-01,1982-06-01,-0.855676305232662
bdfm,2012-12-01,1982-09-01,-1.09450781990331
bdfm,2012-12-01,1982-12-01,-0.620361874270091
bdfm,2012-12-01,1983-03-01,0.535722662896438
bdfm,2012-12-01,1983-06-01,1.82432519726958
bdfm,2012-12-01,1983-09-01,2.72819802260648
bdfm,2012-12-01,1983-12-01,3.17716130245101
bdfm,2012-12-01,1984-03-01,3.58272561222449
bdfm,2012-12-01,1984-06-01,3.52907870162891
bdfm,2012-12-01,1984-09-01,3.18678363868881
bdfm,2012-12-01,1984-12-01,2.92434476965236
bdfm,2012-12-01,1985-03-01,2.88058995338899
bdfm,2012-12-01,1985-06-01,2.78646846346359
bdfm,2012-12-01,1985-09-01,2.79558501929901
bdfm,2012-12-01,1985-12-01,2.99199102799991
bdfm,2012-12-01,1986-03-01,2.96159164071608
bdfm,2012-12-01,1986-06-01,2.89309894491326
bdfm,2012-12-01,1986-09-01,3.07757189759845
bdfm,2012-12-01,1986-12-01,3.21636240520264
bdfm,2012-12-01,1987-03-01,3.41902938553789
bdfm,2012-12-01,1987-06-01,3.54387896618219
bdfm,2012-12-01,1987-09-01,3.74709831802715
bdfm,2012-12-01,1987-12-01,3.71379783315902
bdfm,2012-12-01,1988-03-01,3.68361950318819
bdfm,2012-12-01,1988-06-01,3.7993844338033
bdfm,2012-12-01,1988-09-01,3.9708613204299
bdfm,2012-12-01,1988-12-01,4.12429150778791
bdfm,2012-12-01,1989-03-01,3.99812512257578
bdfm,2012-12-01,1989-06-01,3.57415131298921
bdfm,2012-12-01,1989-09-01,3.3402176325268
bdfm,2012-12-01,1989-12-01,3.43024836059122
bdfm,2012-12-01,1990-03-01,3.37916695133866
bdfm,2012-12-01,1990-06-01,3.12281514298747
bdfm,2012-12-01,1990-09-01,2.43570890934047
bdfm,2012-12-01,1990-12-01,1.24862017769308
bdfm,2012-12-01,1991-03-01,0.841987532237929
